source,target
"Quyết định 17/2015/QĐ-UBND Ban hành Quy định về đánh giá, xếp loại kết quả thực hiện công tác cải cách hành chính đối với các Sở, ban, ngành tỉnh và UBND các huyện, thành phố trên địa bàn tỉnh Lạng Sơn","Quyết định 47/2016/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định số 17/2015/QĐ-UBND ngày 21/4/2015 của UBND tỉnh ban hành Quy định về đánh giá, xếp loại kết quả thực hiện công tác cải cách hành chính đối với các Sở, ban, ngành tỉnh và UBND các huyện, thành phố trên địa bàn tỉnh Lạng Sơn"
"Quyết định 14/2015/QĐ-UBND Về việc ban hành Quy định chức năng, nhiệm vụ, quyền hạn, tổ chức bộ máy, biên chế và mối quan hệ công tác của Sở Tư pháp Bình Thuận","Quyết định 03/2016/QD-UBND Sửa đổi, bổ sung một số điều của Quyết định số 14/2015/QĐ-UBND ngày 21/4/2015 của Ủy ban nhân dân tỉnh quy định chức năng, nhiệm vụ, quyền hạn, tổ chức bộ máy, biên chế và mối quan hệ công tác của Sở Tư pháp Bình Thuận"
"Quyết định 14/2015/QĐ-UBND Về việc ban hành Quy định chức năng, nhiệm vụ, quyền hạn, tổ chức bộ máy, biên chế và mối quan hệ công tác của Sở Tư pháp Bình Thuận","Quyết định 36/2017/QĐ-UBND Sửa đổi, bổ sung một số nội dung về chức năng, nhiệm vụ liên quan đến Kiểm soát thủ tục hành chính của Văn phòng UBND tỉnh, Sở Nội vụ và Sở Tư pháp tỉnh Bình Thuận"
"Nghị quyết 01/2015/NQ-HĐND Về việc thông qua Đề án tái cơ cấu ngành nông nghiệp theo hướng nâng cao giá trị gia tăng và phát triển bền vững, tỉnh Quảng Ngãi, giai đoạn 2015-2020","Nghị quyết 02/2018/NQ-HĐND Sửa đổi, bổ sung một số nội dung tại Điều 1 Nghị quyết số 01/2015/NQ-HĐND ngày 22 tháng 4 năm 2015 của Hội đồng nhân dân tỉnh về việc thông qua Đề án tái cơ cấu ngành nông nghiệp theo hướng nâng cao giá trị gia tăng và phát triển bền vững tỉnh Quảng Ngãi, giai đoạn 2015-2020"
"Nghị quyết 48/2012/NQ-HĐND Về việc quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí đấu giá, phí tham gia đấu giá tài sản trên địa bàn tỉnh Hà Giang","Nghị quyết 180/2015/NQ-HĐND Nghị quyết về việc sửa đổi, bổ sung Nghị quyết số 48/2012/NQ-HĐND ngày 14/7/2012 của Hội đồng nhân dân tỉnh quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí đấu giá, phí tham gia đấu giá tài sản trên địa bàn tỉnh Hà Giang"
"Quyết định 19/2015/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tư pháp tỉnh Long An","Quyết định 55/2017/QĐ-UBND Về việc sửa đổi, bổ sung các quyết định quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Nội vụ, Sở Tư pháp và Văn phòng Ủy ban nhân dân tỉn"
"Quyết định 20/2015/QĐ-UBND Ban hành quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Thanh tra tỉnh Long An","Quyết định 19/2018/QĐ-UBND Về việc sửa đổi, bổ sung Quyết định số 20/2015/QĐ-UBND ngày 05/5/2015 của UBND tỉnh ban hành quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Thanh tra tỉnh Long An"
"Quyết định 15/2015/QĐ-UBND Ban hành Quy định trình tự, quy trình thẩm định phương án giá, phân cấp quản lý nhà nước về giá trên địa bàn tỉnh","Quyết định 55/2017/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định trình tự, quy trình thẩm định phương án giá, phân cấp quản lý nhà nước về giá trên địa bàn tỉnh ban hành kèm theo Quyết định số 15/2015/QĐ-UBND ngày 05/5/2015 của UBND tỉnh Phú Yên"
Quyết định 1323/2010/QĐ-UBND Về việc quy định vị trí cống đầu kênh và mức trần thu phí dịch vụ thủy nông nội đồng.,"Quyết định 457/2015/QĐ-UBND Sửa đổi Điều 3, Quyết định số 1323/2010/QĐ-UBND ngày 22/4/2010 về việc quy định vị trí cống đầu kênh và mức trần thu phí dịch vụ thủy nông nội đồng"
"Quyết định 16/2015/QĐ-UBND Ban hành quy chế phối hợp quản lý nhà nước đối với công tác an toàn, vệ sinh lao động trong lĩnh vực xây dựng trên địa bàn tỉnh Bình Thuận","Quyết định 21/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy chế phối hợp quản lý nhà nước đối với công tác an toàn, vệ sinh lao động trong lĩnh vực xây dựng trên địa bàn tỉnh Bình Thuận ban hành kèm theo Quyết định số 16/2015/QĐ-UBND ngày 07/5/2015 của UBND tỉnh"
"Quyết định 10/2015/QĐ-UBND Ban hành Quy định về chuyển đổi mô hình kinh doanh, khai thác và quản lý chợ trên địa bàn tỉnh Vĩnh Long","Quyết định 10/2017/QĐ-UBND Sửa đổi, bổ sung một số Điều của Quy định về chuyển đổi mô hình kinh doanh, khai thác và quản lý chợ trên địa bàn tỉnh được ban hành kèm theo Quyết định số 10/2015/QĐ-UBND ngày 11 tháng 5 năm 2015 của Ủy ban nhân dân tỉnh"
Quyết định 22/2013/QĐ-UBND Ban hành Bảng giá tính thuế tài nguyên trên địa bàn tỉnh,Quyết định 10/2015/QĐ-UBND Về việc sửa đổi một số giá khoáng sản không kim loại tại Bảng giá kèm theo Quyết định số 22/2013/QĐ-UBND ngày 16/8/2013 của UBND tỉnh
Quyết định 17/2015/QĐ-UBND Ban hành Quy định chính sách ưu đãi và hỗ trợ đầu tư vào Khu Nông nghiệp ứng dụng công nghệ cao Phú Yên,"Quyết định 36/2016/QĐ-UBND Sửa đổi, bổ sung một số điều của Quyết định số 17/2015/QĐ-UBND ngày 13/5/2015 của UBND tỉnh về việc ban hành Quy định chính sách ưu đãi và hỗ trợ đầu tư vào Khu nông nghiệp ứng dụng công nghệ cao Phú Yên."
"Quyết định 13/2015/QĐ-UBND Ban hành Quy định chi tiết thực hiện Điểm b, Khoản 3, Điều 6, Quyết định số 50/2014/QĐ-TTg ngày 04 tháng 9 năm 2014 của Thủ tướng Chính phủ về chính sách hỗ trợ nâng cao hiệu quả chăn nuôi nông hộ giai đoạn 2015 - 2020 trên địa bàn tỉnh Sơn La","Quyết định 45/2017/QĐ-UBND Sửa đổi, bổ sung một số nội dung tại Quy định kèm theo Quyết định số 13/2015/QĐ-UBND ngày 13/5/2015 của UBND tỉnh Sơn La ban hành Quy định chi tiết thực hiện Điểm b, Khoản 3, Điều 6, Quyết định số 50/2014/QĐ-TTg ngày 04/9/2014 của Thủ tướng Chính phủ về chính sách hỗ trợ nâng cao hiệu quả chăn nuôi nông hộ giai đoạn 2015 - 2020 trên địa bàn tỉnh Sơn La"
Quyết định 20/2015/QĐ-UBND Ban hành Quy định về đầu tư xây dựng khu dân cư để đấu giá quyền sử dụng đất và giao đất có thu tiền sử dụng đất trên địa bàn tỉnh Quảng Ngãi,Quyết định 09/2016/QĐ-UBND Về việc sửa đổi nội dung Điều 8 Quy định về đầu tư xây dựng khu dân cư để đấu giá quyền sử dụng đất và giao đất có thu tiền sử dụng đất trên địa bàn tỉnh Quảng Ngãi ban hành kèm theo Quyết định số 20/2015/QĐ-UBND ngày 14/5/2015 của UBND tỉnh
"Quyết định 21/2015/QĐ-UBND Ban hành quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tư pháp tỉnh Sóc Trăng","Quyết định 46/2017/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tư pháp tỉnh Sóc Trăng"
"Quyết định 11/2015/QĐ-UBND Về việc ban hành Quy định chức năng, nhiệm vụ, quyền hạn, cơ cấu tổ chức bộ máy và biên chế của Sở Tài nguyên và Môi trường tỉnh Ninh Bình","Quyết định 13/2016/QĐ-UBND Về việc bổ sung Quy định chức năng, nhiệm vụ, quyền hạn, cơ cấu tổ chức bộ máy và biên chế của Sở Tài nguyên và Môi trường tỉnh Ninh Bình ban hành kèm theo Quyết định số 11/2015/QĐ-UBND ngày 15/5/2015 của Ủ ban nhân dân tỉnh Ninh Bình"
Quyết định 52/2013/QĐ-UBND Ban hành quy định một số chính sách hỗ trợ đầu tư trên địa bàn tỉnh Quảng Ngãi,"Quyết định 22/2015/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định một số chính sách hỗ trợ đầu tư trên địa bàn tỉnh Quảng Ngãi ban hành kèm theo Quyết định số 52/2013/QĐ-UBND ngày 22/11/2013 của UBND tỉnh"
"Quyết định 09/2015/QĐ-UBND Quy định việc quản lý xe mô tô, xe gắn máy sản xuất tại nội địa đưa vào tiêu thụ trong Khu Kinh tế - Thương mại đặc biệt Lao Bảo","Quyết định 43/2015/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định việc quản lý xe mô tô, xe gắn máy sản xuất tại nội địa đưa vào tiêu thụ trong Khu Kinh tế- Thương mại đặc biệt Lao Bảo ban hành kèm theo Quyết định số 09/2015/QĐ-UBND ngày 20 tháng 5 năm 2015 của UBND tỉnh Quảng Trị"
Quyết định 38/2014/QĐ-UBND Về việc quy định diện tích tối thiểu đối với đất ở được phép tách thửa trên địa bàn tỉnh Bình Dương,Quyết định 20/2015/QĐ-UBND Về việc sửa đổi Điều 5 Quyết định số 38/2014/QĐ-UBND ngày 22/10/2014 của Ủy ban nhân dân tỉnh Bình Dương quy định diện tích tối thiểu đối với đất ở được cấp phép tách thửa trên địa bàn tỉnh Bình Dương
Quyết định 17/2012/QĐ-UBND Về việc ban hành Quy định về thực hiện nếp sống văn hóa trên địa bàn tỉnh Thái Bình,"Quyết định 06/2015/QĐ-UBND Sửa đổi, bổ sung một số điều của quy định về thực hiện nếp sống văn hóa trên địa bàn tỉnh Thái Bình ban hành kèm theo Quyết định số 17/2012/QĐ-UBND ngày 20/11/2012 của Ủy ban nhân dân tỉnh Thái Bình"
"Quyết định 34/2012/QĐ-UBND Ban hành Quy định mức chi hỗ trợ, khuyến khích phát triển Hợp tác xã, Tổ hợp tác trên địa bàn tỉnh Đồng Nai","Quyết định 08/2015/QĐ-UBND Về việc sửa đổi, bổ sung quy định mức chi hỗ trợ, khuyến khích phát triển hợp tác xã, tổ hợp tác trên địa bàn tỉnh Đồng Nai ban hành kèm theo Quyết định số 34/2012/QĐ-UBND ngày 07/6/2012 của UBND tỉnh Đồng Nai"
Quyết định 27/2015/QĐ-UBND Ban hành Quy định về chính sách đào tạo sau đại học và thu hút nhân tài,"Quyết định 40/2017/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định về chính sách đào tạo sau đại học và thu hút nhân tài ban hành kèm theo Quyết định số 27/2015/QĐ-UBND ngày 26 tháng 5 năm 2015 của Ủy ban nhân dân tỉnh Tây Ninh"
"Quyết định 17/2015/QĐ-UBND Ban hành quy định chính sách ưu đãi nhà, đất đối với các hoạt động trong lĩnh vực Giáo dục - đào tạo, dạy nghề, y tế, văn hóa, thể dục thể thao, môi trường, giám định Tư pháp trên địa bàn tỉnh Bình Thuận","Quyết định 09/2017/QĐ-UBND Sửa đổi, bổ sung một số nội dung của Quy định ban hành kèm theo Quyết định số 17/2015/QĐ-UBND ngày 26/5/2015 của Ủy ban nhân dân tỉnh về việc ban hành quy định chính sách ưu đãi nhà, đất đối với các hoạt động trong lĩnh vực giáo dục - đào tạo, dạy nghề, y tế, văn hóa, thể dục thể thao, môi trường, giám định tư pháp trên địa bàn tỉnh Bình Thuận"
"Quyết định 36/2013/QĐ-UBND Ban hành quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí đấu giá, phí tham gia đấu giá tài sản và phí tham gia đấu giá quyền sử dụng đất trên địa bàn tỉnh An Giang","Quyết định 15/2015/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quyết định số 36/2013/QĐ-UBND ngày 01 tháng 10 năm 2013 của Ủy ban nhân dân tỉnh về ban hành quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí đấu giá, phí tham gia đấu giá tài sản và phí tham gia đấu giá quyền sử dụng đất trên địa bàn tỉnh An Giang"
"Quyết định 15/2015/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quyết định số 36/2013/QĐ-UBND ngày 01 tháng 10 năm 2013 của Ủy ban nhân dân tỉnh về ban hành quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí đấu giá, phí tham gia đấu giá tài sản và phí tham gia đấu giá quyền sử dụng đất trên địa bàn tỉnh An Giang","Quyết định 36/2013/QĐ-UBND Ban hành quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí đấu giá, phí tham gia đấu giá tài sản và phí tham gia đấu giá quyền sử dụng đất trên địa bàn tỉnh An Giang"
"Quyết định 19/2015/QĐ-UBND Quy định về chính sách khuyến khích xã hội hóa đối với các hoạt động trong lĩnh vực giáo dục, dạy nghề, y tế, văn hóa, thể thao, môi trường, giám định tư pháp trên địa bàn tỉnh Tiền Giang","Quyết định 08/2017/QĐ-UBND Sửa đổi, bổ sung Điều 2 của Quy định về chính sách khuyến khích xã hội hóa đối với các hoạt động trong lĩnh vực giáo dục, dạy nghề, y tế, văn hóa, thể thao, môi trường, giám định tư pháp trên địa bàn tỉnh Tiền Giang ban hành kèm theo Quyết định số 19/2015/QĐ-UBND ngày 01/6/2015 của Ủy ban nhân dân tỉnh Tiền Giang"
"Quyết định 28/2013/QĐ-UBND Ban hành quy định phối hợp giải quyết thủ tục hành chính về đăng ký khai sinh, khai tử, bảo hiểm y tế và đăng ký thường trú trên địa bàn tỉnh","Quyết định 23/2015/QĐ-UBND Về việc sửa đổi, bổ sung Quyết định số 28/2013/QĐ-UBND ngày 26/7/2013 của UBND tỉnh"
Quyết định 26/2013/QĐ-UBND ban hành danh mục các lĩnh vực đầu tư kết cấu hạ tầng kinh tế - xã hội ưu tiên phát triển của tỉnh để Quỹ đầu tư phát triển tỉnh đầu tư trực tiếp cho vay,"Quyết định 22/2015/QĐ-UBND Về việc bổ sung danh mục lĩnh vực đầu tư ""Trung tâm thương mại"" để Quỹ Đầu tư phát triển tỉnh thực hiện nhiệm vụ cho vay vốn"
