source,target
"Nghị quyết 10/2010/NQ-HĐND về việc sửa đổi, bổ sung một số nội dung quy định về phí, lệ phí thuộc thẩm quyền quyết định của Hội đồng nhân dân tỉnh","Nghị quyết 33/2015/NQ-HĐND Quy định mức thu, đối tượng thu, chế độ thu, nộp, quản lý và sử dụng phí qua đồ; phí sử dụng hè đường, lòng đường, lề đường, bến, bãi; phí vệ sinh; phí trông giữ xe đạp, xe máy, ô tô trên địa bàn tỉnh Tuyên Quang"
"Nghị quyết 70/2006/NQ-HĐND Về Phê chuẩn mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu đối với một số loại phí, lệ phí trên địa bàn tỉnh Lạng Sơn","Nghị quyết 177/2015/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí thẩm định hồ sơ, điều kiện hành nghề khoan nước dưới đất trên địa bàn tỉnh Lạng Sơn"
"Nghị quyết 70/2006/NQ-HĐND Về Phê chuẩn mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu đối với một số loại phí, lệ phí trên địa bàn tỉnh Lạng Sơn","Nghị quyết 175/2015/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho cơ quan tổ chức thu lệ phí cấp giấy phép thăm dò, khai thác, sử dụng nước dưới đất trên địa bàn tỉnh Lạng Sơn"
"Nghị quyết 175/2015/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho cơ quan tổ chức thu lệ phí cấp giấy phép thăm dò, khai thác, sử dụng nước dưới đất trên địa bàn tỉnh Lạng Sơn","Nghị quyết 70/2006/NQ-HĐND Về Phê chuẩn mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu đối với một số loại phí, lệ phí trên địa bàn tỉnh Lạng Sơn"
"Nghị quyết 124/2008/NQ-HĐND Về việc thu các loại phí, lệ phí trên địa bàn tỉnh Đồng Nai","Nghị quyết 160/2015/NQ-HĐND Quy định về thu phí đo đạc, lập bản đồ địa chính trên địa bàn tỉnh Đồng Nai"
"Nghị quyết 92/2007/NQ-HĐND Về thu phí thẩm định cấp giấy phép sử dụng vật liệu nổ công nghiệp, thu lệ phí cấp giấy chứng nhận và xác nhận thay đổi giấy chứng nhận quyền sở hữu nhà ở, thu các loại phí, lệ phí thuộc lĩnh vực tài nguyên và môi trường trên địa bàn tỉnh Đồng Nai","Nghị quyết 161/2015/NQ-HĐND Quy định về thu phí, lệ phí thuộc lĩnh vực tài nguyên nước trên địa bàn tỉnh Đồng Nai"
"Nghị quyết 92/2007/NQ-HĐND Về thu phí thẩm định cấp giấy phép sử dụng vật liệu nổ công nghiệp, thu lệ phí cấp giấy chứng nhận và xác nhận thay đổi giấy chứng nhận quyền sở hữu nhà ở, thu các loại phí, lệ phí thuộc lĩnh vực tài nguyên và môi trường trên địa bàn tỉnh Đồng Nai",Nghị quyết 164/2015/NQ-HĐND Quy định về thu phí thẩm định cấp quyền sử dụng đất trên địa bàn tỉnh Đồng Nai
"Nghị quyết 92/2007/NQ-HĐND Về thu phí thẩm định cấp giấy phép sử dụng vật liệu nổ công nghiệp, thu lệ phí cấp giấy chứng nhận và xác nhận thay đổi giấy chứng nhận quyền sở hữu nhà ở, thu các loại phí, lệ phí thuộc lĩnh vực tài nguyên và môi trường trên địa bàn tỉnh Đồng Nai",Nghị quyết 165/2015/NQ-HĐND Quy định về thu phí thẩm định báo cáo đánh giá tác động môi trường trên địa bàn tỉnh Đồng Nai
"Nghị quyết 70/2006/NQ-HĐND Về Phê chuẩn mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu đối với một số loại phí, lệ phí trên địa bàn tỉnh Lạng Sơn",Nghị quyết 176/2015/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí thẩm định báo cáo kết quả thăm dò đánh giá trữ lượng nước dưới đất trên địa bàn tỉnh Lạng Sơn
"Nghị quyết 70/2006/NQ-HĐND Về Phê chuẩn mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu đối với một số loại phí, lệ phí trên địa bàn tỉnh Lạng Sơn","Nghị quyết 178/2015/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí thẩm định đề án, báo cáo thăm dò, khai thác, sử dụng nước dưới đất; khai thác, sử dụng nước mặt; xả nước thải vào nguồn nước, công trình thủy lợi trên địa bàn tỉnh Lạng Sơn"
"Nghị quyết 178/2015/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí thẩm định đề án, báo cáo thăm dò, khai thác, sử dụng nước dưới đất; khai thác, sử dụng nước mặt; xả nước thải vào nguồn nước, công trình thủy lợi trên địa bàn tỉnh Lạng Sơn","Nghị quyết 37/2017/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí thẩm định đề án xả nước thải vào nguồn nước, công trình thủy lợi trên địa bàn tỉnh Lạng Sơn"
"Nghị quyết 178/2015/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí thẩm định đề án, báo cáo thăm dò, khai thác, sử dụng nước dưới đất; khai thác, sử dụng nước mặt; xả nước thải vào nguồn nước, công trình thủy lợi trên địa bàn tỉnh Lạng Sơn","Nghị quyết 36/2017/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí thẩm định đề án khai thác, sử dụng nước mặt trên địa bàn tỉnh Lạng Sơn"
"Nghị quyết 178/2015/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí thẩm định đề án, báo cáo thăm dò, khai thác, sử dụng nước dưới đất; khai thác, sử dụng nước mặt; xả nước thải vào nguồn nước, công trình thủy lợi trên địa bàn tỉnh Lạng Sơn","Nghị quyết 34/2017/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu phí thẩm định đề án, báo cáo thăm dò đánh giá trữ lượng, khai thác, sử dụng nước dưới đất trên địa bàn tỉnh Lạng Sơn"
"Nghị quyết 152/2009/NQ-HĐND Về mục tiêu, giải pháp thực hiện nhiệm vụ kinh tế, xã hội, quốc phòng, an ninh của tỉnh Đồng Nai năm 2010 và sửa đổi một số nội dung Nghị quyết số 77/2006/NQ-HĐND của HĐND tỉnh","Nghị quyết 170/2015/NQ-HĐND Về quy định nguyên tắc huy động đóng góp tự nguyện hàng năm của Nhân dân và mức hỗ trợ từ ngân sách Nhà nước để đầu tư xây dựng cơ sở hạ tầng của xã, phường, thị trấn trên địa bàn tỉnh Đồng Nai"
"Nghị quyết 70/2006/NQ-HĐND Về Phê chuẩn mức thu và tỷ lệ phần trăm (%) được trích để lại cho đơn vị tổ chức thu đối với một số loại phí, lệ phí trên địa bàn tỉnh Lạng Sơn","Nghị quyết 179/2015/NQ-HĐND Về mức thu và tỷ lệ phần trăm (%) được trích để lại cho cơ quan tổ chức thu lệ phí cấp giấy phép khai thác, sử dụng nước mặt trên địa bàn tỉnh Lạng Sơn"
"Quyết định 24/2016/QĐ-UBND Về việc ban hành Quy định về khu vực bảo vệ, khu vực cấm tập trung đông người;; cấm ghi âm, ghi hình, chụp ảnh trên địa bàn tỉnh Bình Định","Quyết định 49/2018/QĐ-UBND Sửa đổi, bổ sung, bãi bỏ một số nội dung tại Điều 5 của Quy định ban hành kèm theo Quyết định số 24/2016/QĐ-UBND ngày 27 tháng 4 năm 2016 của Ủy ban nhân dân tỉnh về khu vực bảo vệ, khu vực cấm tập trung đông người; cấm ghi âm, ghi hình, chụp ảnh trên địa bàn tỉnh Bình Định"
Quyết định 55/2016/QĐ-UBND Ban hành Quy định một số nội dung về Quản lý đầu tư và xây dựng trên địa bàn tỉnh Lai Châu,Quyết định 34/2018/QĐ-UBND Sửa đổi một số điều của Quy định một số nội dung về quản lý đầu tư xây dựng trên địa bàn tỉnh Lai Châu ban hành kèm theo Quyết định số 55/2016/QĐ-UBND ngày 22/12/2016 của UBND tỉnh Lai Châu
"Quyết định 19/2016/QĐ-UBND Ban hành Quy định điều kiện, tiêu chuẩn đối với Trưởng, Phó trưởng các phòng chuyên môn và đơn vị sự nghiệp thuộc Sở Tư pháp;; Trưởng phòng, Phó Trưởng phòng Phòng Tư pháp thuộc UBND huyện, thành phố trên địa bàn tỉnh Lai Châu","Quyết định 33/2018/QĐ-UBND Sửa đổi một số nội dung của Quy định điều kiện, tiêu chuẩn đối vói Trưởng, Phó trưởng các phòng chuyên môn và đơn vị sự nghiệp thuộc Sở Tư pháp; Trưởng phòng, Phó Trưởng phòng Phòng Tư pháp thuộc UBND huyện, địa bàn tỉnh Lai Châu ban hành kèm theo Quyết định số Đ-ƯBND ngày 04/7/2016 của ủy ban nhân dân tỉnh"
Quyết định 48/2017/QĐ-UBND Quy định giá dịch vụ sử dụng diện tích bán hàng tại chợ được đầu tư bằng nguồn vốn ngân sách nhà nước trên địa bàn tỉnh Thừa Thiên Huế.,"Quyết định 60/2018/QĐ-UBND Sửa đổi, bổ sung Phụ lục V ban hành kèm theo Quyết định số 48/2017/QĐ-UBND ngày 21 tháng 6 năm 2017 của Ủy ban nhân dân tỉnh quy định giá dịch vụ sử dụng diện tích bán hàng tại chợ được đầu tư bằng nguồn vốn ngân sách nhà nước trên địa bàn tỉnh Thừa Thiên Huế."
"Quyết định Số: 18/2018/QĐ-UBND QUYẾT ĐỊNH về việc ủy quyền Quyết định chủ trương đầu tư cho ủy ban nhân dân các huyện, thành phố, thị xã trên địa bàn tỉnh Hải Dương",Quyết định Số: 25/2018/QĐ-UBND QUYẾT ĐỊNH V/v bãi bỏ khoản 2 Điều 1 Quyết định số 18/2018/QĐ-UBND Ngày 09 tháng 8 năm 2018 của Uỷ ban nhân dân tỉnh Hải Dương
"Nghị quyết 48/2016/NQ-HĐND Phân cấp nguồn thu, nhiệm vụ chi và tỷ lệ phần trăm (%) phân chia nguồn thu giữa các cấp ngân sách ở địa phương từ năm 2017","Nghị quyết 16/2018/NQ-HĐND Sửa đổi, bổ sung một số nội dung phân cấp nguồn thu, nhiệm vụ chi và tỷ lệ phần trăm (%) phân chia nguồn thu giữa các cấp ngân sách ở địa phương ban hành kèm theo Nghị quyết 48/2016/NQ-HĐND ngày 13 tháng 12 năm 2016 của Hội đồng nhân dân tỉnh Thái Bình"
"Quyết định 17/2015/QĐ-UBND Quy định mức chi đối với công tác xây dựng, hoàn thiện, kiểm tra, rà soát và hệ thống hóa văn bản quy phạm pháp luật của HĐND, UBND các cấp trên địa bàn tỉnh Quảng Trị","Quyết định 25/2018/QĐ-UBND Về việc bãi bỏ Phụ lục I kèm theo Quyết định số 17/2015/QĐ-UBND ngày 21/8/2015 của UBND tỉnh Quảng Trị Quy định Mức chi công tác xây dựng, hoàn thiện, kiểm tra, rà soát và hệ thống hóa văn bản quy phạm pháp luật của HĐND, UBND các cấp trên địa bàn tỉnh Quảng Trị"
"Nghị quyết 26/2016/NQ-HĐND Về việc thông qua Đề án tuyển chọn học sinh, sinh viên tỉnh Quảng Ngãi cử đi đào tạo trong và ngoài nước giai đoạn 2016 – 2020 và những năm tiếp theo","Nghị quyết 25/2018/NQ-HĐND Bãi bỏ một số nội dung của Nghị quyết số 26/2016/NQ-HĐND ngày 30 tháng 9 năm 2016 của Hội đồng nhân dân tỉnh thông qua Đề án tuyển chọn học sinh, sinh viên tỉnh Quảng Ngãi cử đi đào tạo trong và ngoài nước giai đoạn 2016-2020 và những năm tiếp theo"
"Quyết định 691/2010/QĐ-HĐND Ban hành Quy định quản lý hạ tầng kỹ thuật đô thị, nhà ở và công sở trên địa bàn tỉnh Cao Bằng","Quyết định 29/2018/QĐ-UBND Ban hành quy định xây dựng, quản lý, sử dụng nghĩa trang và cơ sở hỏa táng trên địa bàn tỉnh Cao Bằng"
"Quyết định 04/2018/QĐ-UBND Ban hành Quy chế về quản lý công tác thi đua, khen thưởng trên địa bàn tỉnh Bà Rịa - Vũng Tàu","Quyết định 27/2018/QĐ-UBND Bãi bỏ Quyết định số 2623/2006/QĐ-UBND ngày 06 tháng 9 năm 2006 v/v thành lập Ban Thi đua - Khen thưởng tỉnh Bà Rịa - Vũng Tàu và Chương VIII của Quy chế về quản lý công tác thi đua, khen thưởng trên địa bàn tỉnh Bà Rịa - Vũng Tàu ban hành kèm theo Quyết định số 04/2018/QĐ-UBND ngày 18 tháng 01 năm 2018 của Ủy ban nhân dân tỉnh"
Quyết định 43/2014/QĐ-UBND Về việc ban hành giá đất trên địa bàn tỉnh Lai Châu,"Quyết định 31/2018/QĐ-UBND Quyết định điều chỉnh, bỗ sung giá đất trong bảng giá đất trên địa bàn tỉnh Lai Châu ban hành kèm theo Quyết định số 43/2014/QĐ-UBND ngày 19/12/2014 của UBND tỉnh Lai Châu"
"Quyết định 21/2016/QĐ-UBND Về việc ban hành bổ sung giá đất trong bảng giá đất của các huyện, thành phố trên địa bàn tỉnh Lai Châu ban hành kèm theo Quyết định số 43/2014/QĐ-UBND ngày 19/12/2014 của UBND tỉnh Lai Châu","Quyết định 31/2018/QĐ-UBND Quyết định điều chỉnh, bỗ sung giá đất trong bảng giá đất trên địa bàn tỉnh Lai Châu ban hành kèm theo Quyết định số 43/2014/QĐ-UBND ngày 19/12/2014 của UBND tỉnh Lai Châu"
Quyết định 12/2017/QĐ-UBND Ban hành Quy định quản lý chất thải rắn sinh hoạt trên địa bàn tỉnh Đắk Lắk,"Quyết định 25/2018/QĐ-UBND Về việc quản lý, xác định chi phí dịch vụ công ích đô thị trên địa bàn tỉnh Đắk Lắk"
"Quyết định 09/2014/QĐ-UBND Về việc ban hành Quy định quản lý cán bộ, công chức trong các cơ quan hành chính ở cấp tỉnh, cấp huyện, đơn vị sự nghiệp công lập, tổ chức chính trị - xã hội nghề nghiệp, tổ chức xã hội, tổ chức xã hội nghề nghiệp thuộc tỉnh Thái Bình","Quyết định 11/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định quản lý cán bộ, công chức trong các cơ quan hành chính ở cấp tỉnh, cấp huyện, đơn vị sự nghiệp công lập, tổ chức chính trị - xã hội nghề nghiệp, tổ chức xã hội, tổ chức xã hội nghề nghiệp thuộc tỉnh Thái Bình ban hành Quyết định số 09/2014/QĐ-UBND ngày 22 tháng 7 năm 2014 của Ủy ban nhân dân tỉnh."
